gameid,playerindex,moveid,movetype,cardname
361,0,0,PLAY,Clay Pool
361,1,1,PLAY,Lumber Yard
361,2,2,PLAY,Scriptorium
361,0,3,PLAY,Ore Vein
361,1,4,PLAY,Marketplace
361,2,5,PLAY,Timber Yard
361,0,6,PLAY,Stockade
361,1,7,PLAY,Theater
361,2,8,PLAY,Altar
361,0,9,PLAY,Workshop
361,1,10,PLAY,Guard Tower
361,2,11,PLAY,Barracks
361,0,12,PLAY,Glassworks
361,1,13,PLAY,Baths
361,2,14,PLAY,Clay Pit
361,0,15,DISCARD,East Trading Post
361,1,16,PLAY,Press
361,2,17,PLAY,Stone Pit
361,0,18,PLAY,Statue
361,1,19,PLAY,Aqueduct
361,2,20,UPGRADE_WONDER,School
361,0,21,PLAY,Archery Range
361,1,22,PLAY,Sawmill
361,2,23,UPGRADE_WONDER,Temple
361,0,24,PLAY,Stables
361,1,25,PLAY,Loom
361,2,26,PLAY,Courthouse
361,0,27,DISCARD,Dispensary
361,1,28,PLAY,Vineyard
361,2,29,UPGRADE_WONDER,Walls
361,0,30,UPGRADE_WONDER,Glassworks
361,1,31,PLAY,Library
361,2,32,PLAY,Forum
361,0,33,PLAY,Press
361,1,34,PLAY,Laboratory
361,2,35,PLAY,Foundry
361,0,36,UPGRADE_WONDER,Siege Workshop
361,1,37,PLAY,Traders Guild
361,2,38,PLAY,Fortifications
361,0,39,PLAY,Palace
361,1,40,PLAY,University
361,2,41,PLAY,Arsenal
361,0,42,UPGRADE_WONDER,Town Hall
361,1,43,PLAY,Pantheon
361,2,44,PLAY,Strategists Guild
361,0,45,PLAY,Observatory
361,1,46,PLAY,Haven
361,2,47,PLAY,Gardens
361,0,48,PLAY,Lighthouse
361,1,49,PLAY,Lodge
361,2,50,PLAY,Senate
361,0,51,PLAY,Study
361,1,52,DISCARD,Philosophers Guild
361,2,53,PLAY,Workers Guild
128,0,0,PLAY,Press
128,1,1,PLAY,Clay Pool
128,2,2,PLAY,Stone Pit
128,0,3,PLAY,Loom
128,1,4,PLAY,Altar
128,2,5,PLAY,Lumber Yard
128,0,6,PLAY,West Trading Post
128,1,7,PLAY,Theater
128,2,8,PLAY,Baths
128,0,9,PLAY,Timber Yard
128,1,10,PLAY,Scriptorium
128,2,11,PLAY,Apothecary
128,0,12,PLAY,Stockade
128,1,13,PLAY,East Trading Post
128,2,14,PLAY,Marketplace
128,0,15,PLAY,Clay Pit
128,1,16,PLAY,Barracks
128,2,17,PLAY,Ore Vein
128,0,18,PLAY,Vineyard
128,1,19,PLAY,Sawmill
128,2,20,PLAY,Stables
128,0,21,PLAY,School
128,1,22,UPGRADE_WONDER,Quarry
128,2,23,PLAY,Loom
128,0,24,PLAY,Laboratory
128,1,25,PLAY,Statue
128,2,26,PLAY,Aqueduct
128,0,27,PLAY,Foundry
128,1,28,PLAY,Temple
128,2,29,PLAY,Dispensary
128,0,30,PLAY,Courthouse
128,1,31,PLAY,Archery Range
128,2,32,PLAY,Brickyard
128,0,33,PLAY,Caravansery
128,1,34,PLAY,Library
128,2,35,PLAY,Glassworks
128,0,36,PLAY,Haven
128,1,37,UPGRADE_WONDER,Academy
128,2,38,PLAY,Palace
128,0,39,PLAY,Arsenal
128,1,40,PLAY,Senate
128,2,41,PLAY,Siege Workshop
128,0,42,PLAY,Lighthouse
128,1,43,PLAY,Fortifications
128,2,44,PLAY,Arena
128,0,45,PLAY,Lodge
128,1,46,DISCARD,Study
128,2,47,UPGRADE_WONDER,Gardens
128,0,48,PLAY,Strategists Guild
128,1,49,PLAY,University
128,2,50,PLAY,Town Hall
128,0,51,PLAY,Traders Guild
128,1,52,UPGRADE_WONDER,Spies Guild
128,2,53,DISCARD,Observatory
258,0,0,PLAY,West Trading Post
258,1,1,PLAY,Theater
258,2,2,PLAY,Clay Pool
258,0,3,PLAY,Glassworks
258,1,4,PLAY,Clay Pit
258,2,5,PLAY,Ore Vein
258,0,6,UPGRADE_WONDER,Press
258,1,7,PLAY,Loom
258,2,8,PLAY,Workshop
258,0,9,PLAY,Guard Tower
258,1,10,PLAY,Apothecary
258,2,11,PLAY,Altar
258,0,12,PLAY,Timber Yard
258,1,13,PLAY,Barracks
258,2,14,PLAY,Lumber Yard
258,0,15,PLAY,Stone Pit
258,1,16,PLAY,Stockade
258,2,17,UPGRADE_WONDER,Baths
258,0,18,PLAY,Archery Range
258,1,19,PLAY,Stables
258,2,20,PLAY,Statue
258,0,21,PLAY,Sawmill
258,1,22,PLAY,Brickyard
258,2,23,PLAY,Loom
258,0,24,PLAY,Courthouse
258,1,25,PLAY,Laboratory
258,2,26,PLAY,Temple
258,0,27,UPGRADE_WONDER,School
258,1,28,PLAY,Quarry
258,2,29,UPGRADE_WONDER,Caravansery
258,0,30,PLAY,Press
258,1,31,UPGRADE_WONDER,Foundry
258,2,32,PLAY,Glassworks
258,0,33,UPGRADE_WONDER,Library
258,1,34,UPGRADE_WONDER,Dispensary
258,2,35,PLAY,Vineyard
258,0,36,PLAY,Arena
258,1,37,UPGRADE_WONDER,Shipowners Guild
258,2,38,PLAY,Fortifications
258,0,39,PLAY,Palace
258,1,40,PLAY,Siege Workshop
258,2,41,PLAY,Arsenal
258,0,42,PLAY,Town Hall
258,1,43,PLAY,University
258,2,44,PLAY,Senate
258,0,45,PLAY,Magistrates Guild
258,1,46,PLAY,Gardens
258,2,47,PLAY,Haven
258,0,48,PLAY,Pantheon
258,1,49,PLAY,Traders Guild
258,2,50,PLAY,Observatory
258,0,51,PLAY,Lighthouse
258,1,52,PLAY,Philosophers Guild
258,2,53,PLAY,Spies Guild
251,0,0,PLAY,Timber Yard
251,1,1,PLAY,Stone Pit
251,2,2,PLAY,Ore Vein
251,0,3,PLAY,West Trading Post
251,1,4,PLAY,Lumber Yard
251,2,5,PLAY,Baths
251,0,6,PLAY,Clay Pit
251,1,7,PLAY,Workshop
251,2,8,PLAY,Altar
251,0,9,PLAY,Stockade
251,1,10,PLAY,Loom
251,2,11,PLAY,Theater
251,0,12,PLAY,Clay Pool
251,1,13,PLAY,Scriptorium
251,2,14,PLAY,Guard Tower
251,0,15,PLAY,Press
251,1,16,PLAY,Glassworks
251,2,17,PLAY,Barracks
251,0,18,PLAY,Quarry
251,1,19,PLAY,Archery Range
251,2,20,PLAY,Statue
251,0,21,PLAY,Walls
251,1,22,PLAY,Foundry
251,2,23,PLAY,Aqueduct
251,0,24,PLAY,Dispensary
251,1,25,PLAY,Courthouse
251,2,26,PLAY,Brickyard
251,0,27,PLAY,Laboratory
251,1,28,PLAY,Press
251,2,29,UPGRADE_WONDER,Vineyard
251,0,30,UPGRADE_WONDER,Temple
251,1,31,PLAY,Library
251,2,32,UPGRADE_WONDER,Sawmill
251,0,33,PLAY,School
251,1,34,DISCARD,Loom
251,2,35,PLAY,Stables
251,0,36,PLAY,Fortifications
251,1,37,UPGRADE_WONDER,Academy
251,2,38,DISCARD,Craftsmens Guild
251,0,39,PLAY,Observatory
251,1,40,UPGRADE_WONDER,Builders Guild
251,2,41,UPGRADE_WONDER,Gardens
251,0,42,PLAY,Senate
251,1,43,PLAY,Arsenal
251,2,44,PLAY,Lighthouse
251,0,45,PLAY,Scientists Guild
251,1,46,PLAY,Town Hall
251,2,47,DISCARD,Lodge
251,0,48,PLAY,University
251,1,49,PLAY,Siege Workshop
251,2,50,PLAY,Workers Guild
251,0,51,PLAY,Pantheon
251,1,52,PLAY,Traders Guild
251,2,53,PLAY,Palace
334,0,0,PLAY,Marketplace
334,1,1,PLAY,Baths
334,2,2,PLAY,Ore Vein
334,0,3,PLAY,Timber Yard
334,1,4,PLAY,Clay Pool
334,2,5,PLAY,West Trading Post
334,0,6,PLAY,Stone Pit
334,1,7,PLAY,Glassworks
334,2,8,PLAY,Altar
334,0,9,UPGRADE_WONDER,Barracks
334,1,10,PLAY,Loom
334,2,11,PLAY,Theater
334,0,12,PLAY,Guard Tower
334,1,13,PLAY,Workshop
334,2,14,PLAY,Apothecary
334,0,15,DISCARD,Clay Pit
334,1,16,PLAY,Stockade
334,2,17,PLAY,Scriptorium
334,0,18,DISCARD,Aqueduct
334,1,19,PLAY,Sawmill
334,2,20,PLAY,Temple
334,0,21,PLAY,Caravansery
334,1,22,UPGRADE_WONDER,Forum
334,2,23,PLAY,Foundry
334,0,24,PLAY,School
334,1,25,PLAY,Archery Range
334,2,26,PLAY,Stables
334,0,27,PLAY,Courthouse
334,1,28,PLAY,Dispensary
334,2,29,PLAY,Statue
334,0,30,PLAY,Laboratory
334,1,31,PLAY,Quarry
334,2,32,PLAY,Vineyard
334,0,33,PLAY,Walls
334,1,34,PLAY,Press
334,2,35,PLAY,Library
334,0,36,PLAY,Arsenal
334,1,37,PLAY,Fortifications
334,2,38,PLAY,Academy
334,0,39,PLAY,Gardens
334,1,40,PLAY,Study
334,2,41,PLAY,Senate
334,0,42,UPGRADE_WONDER,Traders Guild
334,1,43,PLAY,Lodge
334,2,44,PLAY,Town Hall
334,0,45,PLAY,Arena
334,1,46,PLAY,Palace
334,2,47,UPGRADE_WONDER,Siege Workshop
334,0,48,PLAY,Magistrates Guild
334,1,49,PLAY,Shipowners Guild
334,2,50,UPGRADE_WONDER,Scientists Guild
334,0,51,UPGRADE_WONDER,Haven
334,1,52,PLAY,University
334,2,53,PLAY,Pantheon
129,0,0,DISCARD,Baths
129,1,1,PLAY,Clay Pool
129,2,2,PLAY,Ore Vein
129,0,3,DISCARD,East Trading Post
129,1,4,PLAY,Theater
129,2,5,PLAY,Stone Pit
129,0,6,PLAY,Glassworks
129,1,7,PLAY,Altar
129,2,8,PLAY,Workshop
129,0,9,PLAY,Timber Yard
129,1,10,PLAY,Press
129,2,11,PLAY,Scriptorium
129,0,12,DISCARD,West Trading Post
129,1,13,PLAY,Clay Pit
129,2,14,PLAY,Loom
129,0,15,PLAY,Guard Tower
129,1,16,PLAY,Apothecary
129,2,17,PLAY,Lumber Yard
129,0,18,PLAY,Brickyard
129,1,19,PLAY,School
129,2,20,PLAY,Archery Range
129,0,21,PLAY,Courthouse
129,1,22,PLAY,Vineyard
129,2,23,PLAY,Laboratory
129,0,24,UPGRADE_WONDER,Press
129,1,25,UPGRADE_WONDER,Dispensary
129,2,26,UPGRADE_WONDER,Sawmill
129,0,27,PLAY,Caravansery
129,1,28,PLAY,Loom
129,2,29,UPGRADE_WONDER,Statue
129,0,30,UPGRADE_WONDER,Glassworks
129,1,31,PLAY,Library
129,2,32,PLAY,Walls
129,0,33,PLAY,Forum
129,1,34,UPGRADE_WONDER,Stables
129,2,35,PLAY,Aqueduct
129,0,36,PLAY,Strategists Guild
129,1,37,PLAY,University
129,2,38,UPGRADE_WONDER,Lodge
129,0,39,PLAY,Academy
129,1,40,PLAY,Senate
129,2,41,PLAY,Fortifications
129,0,42,PLAY,Shipowners Guild
129,1,43,PLAY,Study
129,2,44,PLAY,Arsenal
129,0,45,PLAY,Palace
129,1,46,DISCARD,Gardens
129,2,47,PLAY,Siege Workshop
129,0,48,PLAY,Builders Guild
129,1,49,PLAY,Pantheon
129,2,50,PLAY,Observatory
129,0,51,UPGRADE_WONDER,Haven
129,1,52,DISCARD,Scientists Guild
129,2,53,PLAY,Town Hall
195,0,0,PLAY,Clay Pool
195,1,1,PLAY,Stone Pit
195,2,2,PLAY,Timber Yard
195,0,3,PLAY,Altar
195,1,4,PLAY,Workshop
195,2,5,UPGRADE_WONDER,Scriptorium
195,0,6,PLAY,Lumber Yard
195,1,7,PLAY,West Trading Post
195,2,8,PLAY,Baths
195,0,9,PLAY,Ore Vein
195,1,10,PLAY,Theater
195,2,11,UPGRADE_WONDER,Apothecary
195,0,12,DISCARD,Glassworks
195,1,13,PLAY,East Trading Post
195,2,14,PLAY,Marketplace
195,0,15,PLAY,Barracks
195,1,16,PLAY,Press
195,2,17,PLAY,Clay Pit
195,0,18,PLAY,Brickyard
195,1,19,UPGRADE_WONDER,Dispensary
195,2,20,PLAY,Archery Range
195,0,21,PLAY,Forum
195,1,22,UPGRADE_WONDER,Foundry
195,2,23,PLAY,Walls
195,0,24,PLAY,Caravansery
195,1,25,PLAY,Temple
195,2,26,PLAY,Aqueduct
195,0,27,PLAY,Vineyard
195,1,28,PLAY,Statue
195,2,29,PLAY,School
195,0,30,UPGRADE_WONDER,Loom
195,1,31,UPGRADE_WONDER,Courthouse
195,2,32,PLAY,Laboratory
195,0,33,PLAY,Library
195,1,34,PLAY,Glassworks
195,2,35,DISCARD,Quarry
195,0,36,PLAY,Academy
195,1,37,PLAY,Arsenal
195,2,38,PLAY,Siege Workshop
195,0,39,PLAY,Builders Guild
195,1,40,PLAY,Gardens
195,2,41,PLAY,University
195,0,42,PLAY,Lighthouse
195,1,43,PLAY,Lodge
195,2,44,PLAY,Fortifications
195,0,45,PLAY,Haven
195,1,46,PLAY,Pantheon
195,2,47,PLAY,Town Hall
195,0,48,PLAY,Observatory
195,1,49,PLAY,Palace
195,2,50,DISCARD,Workers Guild
195,0,51,PLAY,Arena
195,1,52,PLAY,Craftsmens Guild
195,2,53,PLAY,Study
284,0,0,PLAY,Altar
284,1,1,PLAY,Theater
284,2,2,PLAY,Stone Pit
284,0,3,PLAY,Timber Yard
284,1,4,PLAY,Scriptorium
284,2,5,PLAY,Clay Pool
284,0,6,PLAY,Loom
284,1,7,PLAY,Lumber Yard
284,2,8,PLAY,East Trading Post
284,0,9,PLAY,Baths
284,1,10,PLAY,Marketplace
284,2,11,UPGRADE_WONDER,Press
284,0,12,PLAY,Stockade
284,1,13,PLAY,Apothecary
284,2,14,PLAY,Ore Vein
284,0,15,PLAY,Clay Pit
284,1,16,PLAY,Guard Tower
284,2,17,PLAY,Barracks
284,0,18,PLAY,Archery Range
284,1,19,PLAY,Library
284,2,20,UPGRADE_WONDER,Temple
284,0,21,PLAY,Stables
284,1,22,PLAY,Statue
284,2,23,PLAY,Sawmill
284,0,24,PLAY,Quarry
284,1,25,PLAY,Courthouse
284,2,26,PLAY,Loom
284,0,27,UPGRADE_WONDER,Brickyard
284,1,28,PLAY,School
284,2,29,PLAY,Walls
284,0,30,PLAY,Aqueduct
284,1,31,PLAY,Dispensary
284,2,32,PLAY,Press
284,0,33,PLAY,Caravansery
284,1,34,PLAY,Glassworks
284,2,35,PLAY,Laboratory
284,0,36,PLAY,Gardens
284,1,37,PLAY,Lodge
284,2,38,PLAY,Arsenal
284,0,39,PLAY,Builders Guild
284,1,40,PLAY,Senate
284,2,41,PLAY,Fortifications
284,0,42,PLAY,Arena
284,1,43,PLAY,Academy
284,2,44,PLAY,Observatory
284,0,45,PLAY,Craftsmens Guild
284,1,46,PLAY,Study
284,2,47,PLAY,Town Hall
284,0,48,PLAY,Workers Guild
284,1,49,UPGRADE_WONDER,Spies Guild
284,2,50,PLAY,Siege Workshop
284,0,51,PLAY,Lighthouse
284,1,52,UPGRADE_WONDER,Scientists Guild
284,2,53,PLAY,Pantheon
259,0,0,PLAY,Scriptorium
259,1,1,PLAY,Theater
259,2,2,PLAY,Ore Vein
259,0,3,PLAY,Stone Pit
259,1,4,PLAY,Clay Pool
259,2,5,PLAY,Lumber Yard
259,0,6,PLAY,Clay Pit
259,1,7,PLAY,Altar
259,2,8,PLAY,Baths
259,0,9,PLAY,Barracks
259,1,10,PLAY,Loom
259,2,11,PLAY,Marketplace
259,0,12,DISCARD,East Trading Post
259,1,13,UPGRADE_WONDER,Guard Tower
259,2,14,UPGRADE_WONDER,Timber Yard
259,0,15,PLAY,West Trading Post
259,1,16,PLAY,Glassworks
259,2,17,PLAY,Apothecary
259,0,18,PLAY,Dispensary
259,1,19,PLAY,Quarry
259,2,20,PLAY,Stables
259,0,21,PLAY,Sawmill
259,1,22,PLAY,Statue
259,2,23,PLAY,Foundry
259,0,24,PLAY,Archery Range
259,1,25,PLAY,Walls
259,2,26,PLAY,Aqueduct
259,0,27,PLAY,Vineyard
259,1,28,PLAY,Library
259,2,29,PLAY,Brickyard
259,0,30,PLAY,Glassworks
259,1,31,PLAY,Press
259,2,32,PLAY,Forum
259,0,33,PLAY,Laboratory
259,1,34,PLAY,Temple
259,2,35,PLAY,Courthouse
259,0,36,PLAY,Study
259,1,37,PLAY,Town Hall
259,2,38,PLAY,Fortifications
259,0,39,PLAY,Arena
259,1,40,UPGRADE_WONDER,Palace
259,2,41,PLAY,Gardens
259,0,42,PLAY,University
259,1,43,UPGRADE_WONDER,Observatory
259,2,44,PLAY,Workers Guild
259,0,45,PLAY,Lodge
259,1,46,PLAY,Pantheon
259,2,47,DISCARD,Academy
259,0,48,PLAY,Senate
259,1,49,PLAY,Arsenal
259,2,50,UPGRADE_WONDER,Siege Workshop
259,0,51,PLAY,Shipowners Guild
259,1,52,PLAY,Lighthouse
259,2,53,DISCARD,Philosophers Guild
130,0,0,PLAY,Marketplace
130,1,1,PLAY,Theater
130,2,2,PLAY,Clay Pit
130,0,3,PLAY,Workshop
130,1,4,PLAY,Stone Pit
130,2,5,PLAY,Timber Yard
130,0,6,PLAY,West Trading Post
130,1,7,PLAY,Baths
130,2,8,PLAY,Clay Pool
130,0,9,PLAY,Press
130,1,10,PLAY,East Trading Post
130,2,11,PLAY,Altar
130,0,12,DISCARD,Loom
130,1,13,UPGRADE_WONDER,Lumber Yard
130,2,14,PLAY,Ore Vein
130,0,15,PLAY,Barracks
130,1,16,PLAY,Scriptorium
130,2,17,DISCARD,Apothecary
130,0,18,PLAY,Forum
130,1,19,PLAY,Statue
130,2,20,PLAY,Stables
130,0,21,PLAY,Quarry
130,1,22,PLAY,Aqueduct
130,2,23,PLAY,Brickyard
130,0,24,PLAY,Laboratory
130,1,25,PLAY,Loom
130,2,26,PLAY,Walls
130,0,27,PLAY,Library
130,1,28,UPGRADE_WONDER,School
130,2,29,PLAY,Temple
130,0,30,PLAY,Glassworks
130,1,31,UPGRADE_WONDER,Archery Range
130,2,32,PLAY,Press
130,0,33,PLAY,Foundry
130,1,34,DISCARD,Caravansery
130,2,35,PLAY,Courthouse
130,0,36,PLAY,Palace
130,1,37,PLAY,Fortifications
130,2,38,PLAY,Siege Workshop
130,0,39,PLAY,University
130,1,40,PLAY,Arsenal
130,2,41,PLAY,Town Hall
130,0,42,PLAY,Gardens
130,1,43,PLAY,Senate
130,2,44,PLAY,Strategists Guild
130,0,45,PLAY,Academy
130,1,46,PLAY,Study
130,2,47,PLAY,Pantheon
130,0,48,PLAY,Lighthouse
130,1,49,PLAY,Scientists Guild
130,2,50,PLAY,Spies Guild
130,0,51,PLAY,Haven
130,1,52,PLAY,Lodge
130,2,53,PLAY,Observatory
196,0,0,PLAY,Lumber Yard
196,1,1,PLAY,Clay Pool
196,2,2,PLAY,Theater
196,0,3,PLAY,Ore Vein
196,1,4,PLAY,Workshop
196,2,5,PLAY,Stone Pit
196,0,6,PLAY,Guard Tower
196,1,7,PLAY,Timber Yard
196,2,8,PLAY,Altar
196,0,9,PLAY,Loom
196,1,10,UPGRADE_WONDER,Clay Pit
196,2,11,UPGRADE_WONDER,Barracks
196,0,12,PLAY,Marketplace
196,1,13,PLAY,Stockade
196,2,14,PLAY,Baths
196,0,15,PLAY,Scriptorium
196,1,16,PLAY,West Trading Post
196,2,17,PLAY,Apothecary
196,0,18,PLAY,Vineyard
196,1,19,PLAY,Archery Range
196,2,20,PLAY,Statue
196,0,21,UPGRADE_WONDER,Forum
196,1,22,PLAY,Stables
196,2,23,PLAY,Foundry
196,0,24,UPGRADE_WONDER,School
196,1,25,PLAY,Temple
196,2,26,UPGRADE_WONDER,Laboratory
196,0,27,PLAY,Dispensary
196,1,28,PLAY,Caravansery
196,2,29,PLAY,Aqueduct
196,0,30,PLAY,Library
196,1,31,PLAY,Walls
196,2,32,PLAY,Courthouse
196,0,33,PLAY,Press
196,1,34,PLAY,Brickyard
196,2,35,PLAY,Quarry
196,0,36,PLAY,Traders Guild
196,1,37,UPGRADE_WONDER,Workers Guild
196,2,38,PLAY,Fortifications
196,0,39,PLAY,Palace
196,1,40,PLAY,Pantheon
196,2,41,PLAY,Arsenal
196,0,42,UPGRADE_WONDER,Builders Guild
196,1,43,PLAY,Siege Workshop
196,2,44,PLAY,Senate
196,0,45,PLAY,Town Hall
196,1,46,PLAY,Shipowners Guild
196,2,47,PLAY,Gardens
196,0,48,PLAY,Study
196,1,49,UPGRADE_WONDER,Lodge
196,2,50,PLAY,Observatory
196,0,51,PLAY,Haven
196,1,52,PLAY,Lighthouse
196,2,53,PLAY,Scientists Guild
236,0,0,PLAY,Stone Pit
236,1,1,PLAY,Workshop
236,2,2,PLAY,Clay Pit
236,0,3,PLAY,Barracks
236,1,4,PLAY,Baths
236,2,5,PLAY,Ore Vein
236,0,6,PLAY,East Trading Post
236,1,7,PLAY,Timber Yard
236,2,8,PLAY,West Trading Post
236,0,9,PLAY,Clay Pool
236,1,10,PLAY,Press
236,2,11,PLAY,Guard Tower
236,0,12,PLAY,Scriptorium
236,1,13,PLAY,Stockade
236,2,14,PLAY,Altar
236,0,15,PLAY,Lumber Yard
236,1,16,PLAY,Theater
236,2,17,PLAY,Marketplace
236,0,18,PLAY,Foundry
236,1,19,PLAY,Archery Range
236,2,20,PLAY,Stables
236,0,21,DISCARD,Dispensary
236,1,22,PLAY,Aqueduct
236,2,23,PLAY,Quarry
236,0,24,PLAY,Brickyard
236,1,25,UPGRADE_WONDER,Statue
236,2,26,PLAY,Glassworks
236,0,27,PLAY,School
236,1,28,DISCARD,Walls
236,2,29,PLAY,Loom
236,0,30,UPGRADE_WONDER,Library
236,1,31,PLAY,Forum
236,2,32,PLAY,Temple
236,0,33,UPGRADE_WONDER,Caravansery
236,1,34,PLAY,Laboratory
236,2,35,PLAY,Press
236,0,36,PLAY,Siege Workshop
236,1,37,PLAY,University
236,2,38,PLAY,Gardens
236,0,39,PLAY,Haven
236,1,40,PLAY,Study
236,2,41,PLAY,Town Hall
236,0,42,PLAY,Academy
236,1,43,DISCARD,Fortifications
236,2,44,PLAY,Observatory
236,0,45,PLAY,Pantheon
236,1,46,UPGRADE_WONDER,Arena
236,2,47,PLAY,Senate
236,0,48,PLAY,Philosophers Guild
236,1,49,UPGRADE_WONDER,Palace
236,2,50,UPGRADE_WONDER,Strategists Guild
236,0,51,PLAY,Lodge
236,1,52,PLAY,Arsenal
236,2,53,UPGRADE_WONDER,Lighthouse
252,0,0,PLAY,Clay Pool
252,1,1,PLAY,Altar
252,2,2,PLAY,Ore Vein
252,0,3,PLAY,Theater
252,1,4,PLAY,Marketplace
252,2,5,PLAY,Stone Pit
252,0,6,PLAY,Clay Pit
252,1,7,PLAY,Lumber Yard
252,2,8,UPGRADE_WONDER,Workshop
252,0,9,PLAY,Guard Tower
252,1,10,PLAY,Baths
252,2,11,PLAY,East Trading Post
252,0,12,PLAY,Timber Yard
252,1,13,PLAY,Press
252,2,14,PLAY,Stockade
252,0,15,PLAY,West Trading Post
252,1,16,PLAY,Barracks
252,2,17,PLAY,Scriptorium
252,0,18,PLAY,Archery Range
252,1,19,PLAY,Aqueduct
252,2,20,PLAY,Walls
252,0,21,PLAY,Stables
252,1,22,UPGRADE_WONDER,Vineyard
252,2,23,PLAY,Library
252,0,24,PLAY,Statue
252,1,25,PLAY,Quarry
252,2,26,PLAY,Courthouse
252,0,27,PLAY,Foundry
252,1,28,PLAY,Temple
252,2,29,PLAY,Brickyard
252,0,30,PLAY,Loom
252,1,31,PLAY,School
252,2,32,PLAY,Glassworks
252,0,33,PLAY,Caravansery
252,1,34,DISCARD,Laboratory
252,2,35,PLAY,Dispensary
252,0,36,PLAY,Siege Workshop
252,1,37,PLAY,Pantheon
252,2,38,PLAY,Fortifications
252,0,39,PLAY,Workers Guild
252,1,40,PLAY,Arsenal
252,2,41,PLAY,Town Hall
252,0,42,PLAY,Magistrates Guild
252,1,43,DISCARD,Arena
252,2,44,PLAY,University
252,0,45,PLAY,Observatory
252,1,46,UPGRADE_WONDER,Shipowners Guild
252,2,47,PLAY,Gardens
252,0,48,PLAY,Scientists Guild
252,1,49,PLAY,Academy
252,2,50,PLAY,Senate
252,0,51,PLAY,Study
252,1,52,PLAY,Haven
252,2,53,DISCARD,Palace
131,0,0,PLAY,Altar
131,1,1,PLAY,Baths
131,2,2,PLAY,Timber Yard
131,0,3,PLAY,Marketplace
131,1,4,PLAY,Clay Pool
131,2,5,UPGRADE_WONDER,Workshop
131,0,6,DISCARD,Apothecary
131,1,7,PLAY,Clay Pit
131,2,8,PLAY,Theater
131,0,9,DISCARD,Stone Pit
131,1,10,UPGRADE_WONDER,Glassworks
131,2,11,PLAY,Press
131,0,12,PLAY,Loom
131,1,13,PLAY,West Trading Post
131,2,14,PLAY,Ore Vein
131,0,15,PLAY,Guard Tower
131,1,16,PLAY,Lumber Yard
131,2,17,DISCARD,Stockade
131,0,18,PLAY,Courthouse
131,1,19,UPGRADE_WONDER,Library
131,2,20,PLAY,Archery Range
131,0,21,PLAY,Quarry
131,1,22,UPGRADE_WONDER,Press
131,2,23,PLAY,Statue
131,0,24,PLAY,Walls
131,1,25,PLAY,Aqueduct
131,2,26,PLAY,Stables
131,0,27,PLAY,Foundry
131,1,28,PLAY,Laboratory
131,2,29,PLAY,School
131,0,30,PLAY,Brickyard
131,1,31,PLAY,Temple
131,2,32,PLAY,Vineyard
131,0,33,PLAY,Caravansery
131,1,34,PLAY,Dispensary
131,2,35,UPGRADE_WONDER,Loom
131,0,36,PLAY,Study
131,1,37,PLAY,Arsenal
131,2,38,UPGRADE_WONDER,Craftsmens Guild
131,0,39,PLAY,Builders Guild
131,1,40,PLAY,Senate
131,2,41,PLAY,Pantheon
131,0,42,PLAY,Arena
131,1,43,PLAY,Town Hall
131,2,44,PLAY,Fortifications
131,0,45,PLAY,Lighthouse
131,1,46,PLAY,Siege Workshop
131,2,47,PLAY,University
131,0,48,PLAY,Palace
131,1,49,PLAY,Magistrates Guild
131,2,50,PLAY,Gardens
131,0,51,PLAY,Scientists Guild
131,1,52,PLAY,Spies Guild
131,2,53,PLAY,Academy
197,0,0,DISCARD,Theater
197,1,1,PLAY,Clay Pit
197,2,2,PLAY,Stone Pit
197,0,3,UPGRADE_WONDER,Stockade
197,1,4,PLAY,Altar
197,2,5,UPGRADE_WONDER,Ore Vein
197,0,6,PLAY,Timber Yard
197,1,7,PLAY,Glassworks
197,2,8,PLAY,Baths
197,0,9,PLAY,Guard Tower
197,1,10,PLAY,Scriptorium
197,2,11,PLAY,Workshop
197,0,12,PLAY,Lumber Yard
197,1,13,PLAY,Barracks
197,2,14,PLAY,East Trading Post
197,0,15,PLAY,Marketplace
197,1,16,PLAY,Loom
197,2,17,PLAY,West Trading Post
197,0,18,PLAY,Foundry
197,1,19,UPGRADE_WONDER,Vineyard
197,2,20,PLAY,Stables
197,0,21,PLAY,Aqueduct
197,1,22,PLAY,Quarry
197,2,23,PLAY,Glassworks
197,0,24,PLAY,Temple
197,1,25,PLAY,Brickyard
197,2,26,PLAY,Walls
197,0,27,PLAY,School
197,1,28,UPGRADE_WONDER,Courthouse
197,2,29,PLAY,Statue
197,0,30,UPGRADE_WONDER,Sawmill
197,1,31,PLAY,Archery Range
197,2,32,PLAY,Dispensary
197,0,33,PLAY,Caravansery
197,1,34,PLAY,Library
197,2,35,PLAY,Loom
197,0,36,UPGRADE_WONDER,Haven
197,1,37,PLAY,Siege Workshop
197,2,38,PLAY,Gardens
197,0,39,PLAY,Town Hall
197,1,40,PLAY,Craftsmens Guild
197,2,41,PLAY,Senate
197,0,42,PLAY,Lighthouse
197,1,43,PLAY,Pantheon
197,2,44,PLAY,Fortifications
197,0,45,PLAY,Shipowners Guild
197,1,46,PLAY,Builders Guild
197,2,47,PLAY,Lodge
197,0,48,PLAY,Palace
197,1,49,PLAY,Arena
197,2,50,PLAY,Observatory
197,0,51,PLAY,Study
